sample_id, sample_time_start, sample_time_end, port_0_rx_bytes, port_0_tx_bytes, port_0_rx_packets, port_0_tx_packets, pcie_link_latency_total_read_packets, pcie_link_latency_total_read_ns, pcie_link_latency_max_read_ns, pcie_link_latency_min_read_ns
5442,1284272.788516928,1284272.788553888, 22652515642209, 9567870651723994, 237326785309, 8900278320941, 1076, 668566, 1044, 483
5443,1284272.788617046,1284272.788653934, 22652515643209, 9567870652952922, 237326785319, 8900278322076, 1064, 648435, 985, 482
5444,1284272.788718634,1284272.788755528, 22652515644209, 9567870654199194, 237326785327, 8900278323227, 1081, 667080, 1000, 485
5445,1284272.788818882,1284272.788855762, 22652515645209, 9567870655429176, 237326785337, 8900278324364, 1068, 652448, 989, 483
5446,1284272.788919432,1284272.788956310, 22652515646009, 9567870656663280, 237326785347, 8900278325505, 1072, 654407, 992, 487
5447,1284272.789020464,1284272.789057588, 22652515647009, 9567870657905814, 237326785355, 8900278326653, 1084, 662973, 992, 483
5448,1284272.789121416,1284272.789158408, 22652515648009, 9567870659142122, 237326785365, 8900278327796, 1068, 653542, 996, 487
5449,1284272.789222390,1284272.789259282, 22652515649009, 9567870660381686, 237326785375, 8900278328941, 1074, 654792, 985, 485
5450,1284272.789323290,1284272.789360096, 22652515649809, 9567870661620772, 237326785385, 8900278330086, 1078, 659562, 1000, 482
5451,1284272.789424532,1284272.789461496, 22652515650809, 9567870662865128, 237326785395, 8900278331235, 1082, 666591, 994, 482
5452,1284272.789525698,1284272.789562628, 22652515651809, 9567870664106706, 237326785403, 8900278332382, 1082, 664673, 985, 485
5453,1284272.789626866,1284272.789663736, 22652515652809, 9567870665347994, 237326785413, 8900278333529, 1076, 662519, 1044, 485
5454,1284272.789728040,1284272.789764954, 22652515653809, 9567870666589666, 237326785423, 8900278334677, 1078, 661237, 1014, 483
5455,1284272.789829054,1284272.789865958, 22652515654609, 9567870667830478, 237326785433, 8900278335824, 1075, 662826, 1026, 483
5456,1284272.789930426,1284272.789967272, 22652515655609, 9567870669073492, 237326785441, 8900278336972, 1079, 664869, 989, 485
5457,1284272.790030972,1284272.790067922, 22652515656609, 9567870670308458, 237326785451, 8900278338114, 1073, 660766, 978, 483
5458,1284272.790132648,1284272.790169488, 22652515657609, 9567870671555114, 237326785461, 8900278339266, 1079, 663553, 982, 487
5459,1284272.790233964,1284272.790270848, 22652515658609, 9567870672798702, 237326785471, 8900278340415, 1082, 664298, 991, 483
5460,1284272.790334100,1284272.790370912, 22652515659409, 9567870674026674, 237326785481, 8900278341550, 1066, 656555, 1062, 483
5461,1284272.790434388,1284272.790471164, 22652515660409, 9567870675257230, 237326785489, 8900278342687, 1065, 652962, 985, 485
5462,1284272.790534876,1284272.790571694, 22652515661409, 9567870676490758, 237326785499, 8900278343827, 1073, 662873, 978, 485
5463,1284272.790636060,1284272.790672876, 22652515662209, 9567870677733008, 237326785509, 8900278344976, 1075, 661291, 996, 483
5464,1284272.790736860,1284272.790773674, 22652515663209, 9567870678970272, 237326785519, 8900278346119, 1078, 669508, 1042, 482
5465,1284272.790837804,1284272.790874672, 22652515664209, 9567870680209454, 237326785527, 8900278347264, 1078, 659694, 980, 480
5466,1284272.790938714,1284272.790975440, 22652515665209, 9567870681446910, 237326785537, 8900278348407, 1072, 658416, 992, 485
5467,1284272.791039892,1284272.791076910, 22652515666009, 9567870682689830, 237326785547, 8900278349557, 1083, 662853, 989, 485
5468,1284272.791140514,1284272.791177292, 22652515667009, 9567870683923358, 237326785557, 8900278350697, 1073, 663112, 991, 482
5469,1284272.791240638,1284272.791277306, 22652515668009, 9567870685151614, 237326785567, 8900278351831, 1065, 648614, 996, 487
5470,1284272.791340662,1284272.791377388, 22652515669009, 9567870686380254, 237326785575, 8900278352967, 1068, 665292, 1026, 482
5471,1284272.791441250,1284272.791478024, 22652515670009, 9567870687614644, 237326785585, 8900278354108, 1071, 666610, 1003, 482
5472,1284272.791542564,1284272.791579304, 22652515670809, 9567870688857470, 237326785595, 8900278355257, 1084, 670905, 996, 483
5473,1284272.791644122,1284272.791680822, 22652515671809, 9567870690104124, 237326785603, 8900278356408, 1082, 665860, 992, 483
5474,1284272.791744354,1284272.791781110, 22652515672809, 9567870691334010, 237326785613, 8900278357545, 1057, 654189, 998, 482
5475,1284272.791845006,1284272.791881734, 22652515673809, 9567870692569742, 237326785623, 8900278358687, 1074, 662807, 987, 483
5476,1284272.791946656,1284272.791983410, 22652515674609, 9567870693817454, 237326785633, 8900278359840, 1084, 663539, 992, 485
5477,1284272.792047118,1284272.792083786, 22652515675609, 9567870695049640, 237326785641, 8900278360978, 1072, 661346, 982, 483
5478,1284272.792147520,1284272.792184226, 22652515676609, 9567870696282496, 237326785651, 8900278362118, 1071, 656046, 1032, 485
5479,1284272.792248086,1284272.792284856, 22652515677609, 9567870697517080, 237326785661, 8900278363259, 1069, 663241, 1092, 483
5480,1284272.792349018,1284272.792385734, 22652515678609, 9567870698754920, 237326785671, 8900278364404, 1077, 668026, 1053, 485
5481,1284272.792449672,1284272.792486380, 22652515679409, 9567870699990364, 237326785681, 8900278365546, 1072, 663748, 1033, 483
5482,1284272.792550582,1284272.792587342, 22652515680409, 9567870701229448, 237326785691, 8900278366692, 1073, 670930, 1021, 483
5483,1284272.792652146,1284272.792688934, 22652515681475, 9567870702475814, 237326785700, 8900278367843, 1081, 692825, 1030, 485
5484,1284272.792753650,1284272.792790484, 22652515682275, 9567870703721802, 237326785710, 8900278368995, 1080, 669816, 994, 483
5485,1284272.792854406,1284272.792891232, 22652515683275, 9567870704958012, 237326785720, 8900278370138, 1076, 664387, 1048, 482
5486,1284272.792955324,1284272.792992146, 22652515684275, 9567870706196714, 237326785728, 8900278371282, 1076, 669462, 1008, 478
5487,1284272.793056688,1284272.793093544, 22652515685275, 9567870707441358, 237326785738, 8900278372432, 1081, 666110, 987, 485
5488,1284272.793157006,1284272.793193800, 22652515686275, 9567870708671436, 237326785748, 8900278373569, 1068, 656483, 1016, 483
5489,1284272.793257162,1284272.793293966, 22652515687075, 9567870709901132, 237326785758, 8900278374705, 1068, 657908, 991, 485
5490,1284272.793358340,1284272.793395204, 22652515688075, 9567870711143092, 237326785768, 8900278375853, 1083, 676564, 1008, 485
5491,1284272.793459956,1284272.793496810, 22652515689075, 9567870712390610, 237326785776, 8900278377005, 1084, 670012, 989, 483
5492,1284272.793561092,1284272.793597834, 22652515690075, 9567870713631132, 237326785786, 8900278378152, 1076, 658864, 975, 485
5493,1284272.793661396,1284272.793698172, 22652515690875, 9567870714861978, 237326785796, 8900278379291, 1070, 659091, 1023, 485
5494,1284272.793762724,1284272.793799432, 22652515691875, 9567870716105854, 237326785804, 8900278380439, 1074, 660850, 996, 487
5495,1284272.793864360,1284272.793901208, 22652515692875, 9567870717354234, 237326785816, 8900278381593, 1086, 669683, 996, 480
5496,1284272.793964530,1284272.794001274, 22652515693875, 9567870718582300, 237326785824, 8900278382728, 1068, 651221, 994, 483
5497,1284272.794064968,1284272.794101678, 22652515694875, 9567870719815446, 237326785834, 8900278383868, 1068, 654980, 1001, 482
5498,1284272.794165922,1284272.794202680, 22652515695675, 9567870721055010, 237326785844, 8900278385014, 1078, 665041, 1012, 482
5499,1284272.794266760,1284272.794303450, 22652515696675, 9567870722291508, 237326785852, 8900278386156, 1076, 667683, 994, 482
5500,1284272.794367690,1284272.794404382, 22652515697675, 9567870723530402, 237326785862, 8900278387301, 1071, 666108, 992, 485
5501,1284272.794468994,1284272.794505732, 22652515698675, 9567870724774184, 237326785872, 8900278388451, 1079, 657408, 1033, 485
5502,1284272.794570566,1284272.794607412, 22652515699475, 9567870726020648, 237326785882, 8900278389604, 1086, 666525, 975, 483
5503,1284272.794671210,1284272.794708088, 22652515700475, 9567870727256572, 237326785892, 8900278390746, 1079, 669969, 987, 487
5504,1284272.794771340,1284272.794808198, 22652515701475, 9567870728484734, 237326785900, 8900278391881, 1068, 661733, 992, 483
5505,1284272.794871930,1284272.794908804, 22652515702475, 9567870729719028, 237326785910, 8900278393023, 1064, 654621, 989, 483
5506,1284272.794972088,1284272.795008940, 22652515703275, 9567870730948628, 237326785920, 8900278394158, 1068, 657751, 1005, 483
5507,1284272.795072990,1284272.795109804, 22652515704275, 9567870732186946, 237326785930, 8900278395302, 1076, 664303, 1089, 482
5508,1284272.795174398,1284272.795211238, 22652515705275, 9567870733431590, 237326785938, 8900278396453, 1086, 669901, 998, 483
5509,1284272.795275918,1284272.795312812, 22652515706275, 9567870734677574, 237326785948, 8900278397605, 1084, 667596, 1003, 483
5510,1284272.795376366,1284272.795413254, 22652515707075, 9567870735910624, 237326785958, 8900278398745, 1064, 659133, 991, 485
5511,1284272.795476636,1284272.795513418, 22652515708075, 9567870737140606, 237326785968, 8900278399881, 1067, 664100, 996, 482
5512,1284272.795577474,1284272.795614298, 22652515709075, 9567870738378638, 237326785976, 8900278401025, 1077, 664805, 987, 485
5513,1284272.795677916,1284272.795714780, 22652515710075, 9567870739611398, 237326785986, 8900278402165, 1073, 662828, 1028, 485
5514,1284272.795778666,1284272.795815560, 22652515710875, 9567870740848666, 237326785996, 8900278403308, 1073, 666271, 1055, 482
5515,1284272.795878992,1284272.795915828, 22652515711875, 9567870742080276, 237326786006, 8900278404445, 1068, 660485, 978, 482
5516,1284272.795980110,1284272.796017062, 22652515712875, 9567870743322716, 237326786016, 8900278405593, 1080, 670089, 980, 487
5517,1284272.796080440,1284272.796117582, 22652515713875, 9567870744555188, 237326786024, 8900278406733, 1071, 664801, 1007, 487
5518,1284272.796181502,1284272.796218356, 22652515714875, 9567870745792838, 237326786034, 8900278407876, 1072, 662110, 1007, 487
5519,1284272.796282840,1284272.796319616, 22652515715675, 9567870747036524, 237326786044, 8900278409025, 1080, 665541, 985, 483
5520,1284272.796383660,1284272.796420430, 22652515716675, 9567870748274172, 237326786052, 8900278410169, 1076, 659232, 1048, 487
5521,1284272.796484964,1284272.796521838, 22652515717675, 9567870749519006, 237326786062, 8900278411319, 1090, 682178, 1083, 480
5522,1284272.796585588,1284272.796622444, 22652515718675, 9567870750752630, 237326786072, 8900278412460, 1076, 669389, 1085, 485
5523,1284272.796687228,1284272.796724044, 22652515719475, 9567870752000054, 237326786082, 8900278413613, 1083, 669607, 998, 485
5524,1284272.796788460,1284272.796825288, 22652515720475, 9567870753242300, 237326786092, 8900278414761, 1079, 669333, 1000, 482
5525,1284272.796889978,1284272.796926674, 22652515721475, 9567870754487422, 237326786100, 8900278415911, 1081, 670985, 1037, 483
5526,1284272.796990372,1284272.797027148, 22652515722475, 9567870755719994, 237326786110, 8900278417050, 1066, 659460, 983, 483
5527,1284272.797091326,1284272.797128124, 22652515723475, 9567870756958888, 237326786120, 8900278418196, 1076, 668662, 1005, 483
5528,1284272.797192886,1284272.797229790, 22652515724275, 9567870758207172, 237326786130, 8900278419349, 1085, 669423, 1050, 483
5529,1284272.797294324,1284272.797331084, 22652515725275, 9567870759450090, 237326786138, 8900278420498, 1080, 665925, 985, 483
5530,1284272.797394416,1284272.797431170, 22652515726275, 9567870760678538, 237326786148, 8900278421633, 1068, 656308, 978, 483
5531,1284272.797494458,1284272.797531234, 22652515727075, 9567870761906606, 237326786158, 8900278422768, 1060, 654437, 985, 485
5532,1284272.797594564,1284272.797631278, 22652515728075, 9567870763134960, 237326786168, 8900278423903, 1065, 661683, 985, 482
5533,1284272.797695228,1284272.797731964, 22652515729075, 9567870764370404, 237326786176, 8900278425044, 1071, 662853, 980, 483
5534,1284272.797795526,1284272.797832298, 22652515730075, 9567870765601152, 237326786186, 8900278426183, 1009, 618360, 1014, 485
5535,1284272.797896200,1284272.797932972, 22652515731075, 9567870766836500, 237326786196, 8900278427325, 1074, 659035, 983, 485
5536,1284272.797996806,1284272.798033522, 22652515731875, 9567870768071946, 237326786206, 8900278428466, 1076, 669708, 994, 483
5537,1284272.798097760,1284272.798134512, 22652515732875, 9567870769310840, 237326786216, 8900278429612, 1080, 658626, 978, 483
5538,1284272.798197890,1284272.798234576, 22652515733875, 9567870770539672, 237326786224, 8900278430746, 1068, 656996, 978, 485
5539,1284272.798298000,1284272.798334746, 22652515734875, 9567870771768120, 237326786234, 8900278431882, 1069, 656835, 989, 483
5540,1284272.798398002,1284272.798434762, 22652515735675, 9567870772995326, 237326786244, 8900278433017, 1064, 657001, 989, 482
5541,1284272.798499616,1284272.798536386, 22652515736675, 9567870774242268, 237326786252, 8900278434169, 1084, 666862, 982, 483
5542,1284272.798599922,1284272.798636712, 22652515737675, 9567870775473880, 237326786262, 8900278435307, 1066, 654255, 996, 483
5543,1284272.798700564,1284272.798737342, 22652515738675, 9567870776708844, 237326786272, 8900278436448, 1074, 665021, 998, 483
5544,1284272.798801166,1284272.798837916, 22652515739475, 9567870777943140, 237326786282, 8900278437589, 1072, 658989, 1019, 483
5545,1284272.798902770,1284272.798939534, 22652515740475, 9567870779191042, 237326786290, 8900278438743, 1083, 663253, 1000, 482
5546,1284272.799002936,1284272.799039672, 22652515741475, 9567870780419970, 237326786300, 8900278439878, 1064, 656266, 998, 483
5547,1284272.799103290,1284272.799140026, 22652515742475, 9567870781651388, 237326786310, 8900278441016, 1068, 663160, 987, 483
5548,1284272.799204224,1284272.799240926, 22652515743275, 9567870782890666, 237326786320, 8900278442161, 1075, 667948, 1044, 485
5549,1284272.799305056,1284272.799341808, 22652515744275, 9567870784127644, 237326786330, 8900278443305, 1076, 664251, 991, 483
5550,1284272.799405586,1284272.799442334, 22652515745275, 9567870785361460, 237326786338, 8900278444445, 1074, 666842, 1014, 421
5551,1284272.799506292,1284272.799543158, 22652515746275, 9567870786598916, 237326786348, 8900278445589, 1077, 663737, 996, 482
5552,1284272.799607054,1284272.799643802, 22652515747075, 9567870787834458, 237326786358, 8900278446731, 1078, 667903, 1041, 483
5553,1284272.799707330,1284272.799744056, 22652515748075, 9567870789064824, 237326786368, 8900278447868, 1073, 666403, 1035, 487
5554,1284272.799807986,1284272.799844926, 22652515749075, 9567870790301704, 237326786376, 8900278449010, 1083, 671691, 1003, 485
5555,1284272.799909254,1284272.799946026, 22652515750075, 9567870791543090, 237326786386, 8900278450157, 1078, 668966, 987, 487
5556,1284272.800010912,1284272.800047790, 22652515750875, 9567870792791376, 237326786396, 8900278451312, 1093, 682067, 1005, 483
5557,1284272.800112396,1284272.800149486, 22652515751875, 9567870794037552, 237326786406, 8900278452464, 1090, 679133, 994, 485
5558,1284272.800212986,1284272.800249874, 22652515752875, 9567870795271366, 237326786416, 8900278453604, 1072, 664450, 985, 483
5559,1284272.800314482,1284272.800351342, 22652515753875, 9567870796517256, 237326786424, 8900278454754, 1079, 668950, 982, 419
5560,1284272.800414586,1284272.800451550, 22652515754875, 9567870797745512, 237326786434, 8900278455891, 1071, 667069, 1030, 428
5561,1284272.800515048,1284272.800551988, 22652515755675, 9567870798978372, 237326786444, 8900278457030, 1070, 666101, 1032, 423
5562,1284272.800615754,1284272.800652536, 22652515756675, 9567870800213912, 237326786452, 8900278458171, 1076, 668791, 1060, 487
5563,1284272.800717156,1284272.800753974, 22652515757675, 9567870801459896, 237326786462, 8900278459323, 1083, 670744, 1025, 423
5564,1284272.800818532,1284272.800855350, 22652515758675, 9567870802703198, 237326786472, 8900278460472, 1079, 665362, 1003, 421
5565,1284272.800918580,1284272.800955396, 22652515759475, 9567870803931168, 237326786482, 8900278461607, 1067, 655239, 1053, 483
5566,1284272.801018702,1284272.801055942, 22652515760475, 9567870805161438, 237326786492, 8900278462747, 1075, 667741, 987, 487
5567,1284272.801119770,1284272.801156608, 22652515761475, 9567870806400620, 237326786500, 8900278463889, 1077, 667705, 1000, 482
